tx_id,tx_size,tx_fee
53573,148,3401
53574,210,8286
53575,924,6063
53576,449,8352
53577,925,8856
53578,274,2393
53579,189,1083
53580,371,3504
53581,827,4829
53582,425,1388
53583,989,3033
53584,930,1085
53585,535,1289
53586,272,1812
53587,619,2158
53588,904,9591
53589,125,3218
53590,218,4992
53591,731,4585
53592,184,5084
53593,384,1897
53594,407,4102
53595,119,1386
53596,780,1653
53597,899,9044
53598,889,5459
53599,549,1052
53600,419,9525
53601,792,7164
53602,727,2305
53603,581,2348
53604,202,7631
53605,772,9895
53606,516,1702
53607,103,2784
53608,480,4485
53609,253,6769
53610,750,6814
53611,859,7264
53612,330,9470
53613,431,8497
53614,526,2515
53615,720,9746
53616,361,3452
53617,978,4113
53618,406,3260
53619,634,6731
53620,487,6363
53621,349,1505
53622,786,7781
53623,877,6762
53624,894,8924
53625,406,9955
53626,956,9428
53627,315,4575
53628,362,8609
53629,501,9414
53630,852,9667
53631,222,3510
53632,401,1497
53633,807,1835
53634,264,4358
53635,696,3799
53636,153,4234
53637,180,7538
53638,622,2458
53639,991,6775
53640,235,5134
53641,557,3202
53642,646,1377
53643,338,8329
53644,526,2354
53645,400,1231
53646,569,5962
53647,639,7516
53648,174,6488
53649,766,4854
53650,296,7250
53651,522,5322
53652,324,9448
53653,598,5798
53654,902,3963
53655,249,9585
53656,951,7485
53657,584,1394
53658,255,7359
53659,973,1427
53660,987,4161
53661,665,5320
53662,359,9253
53663,447,4097
53664,875,3702
53665,563,1162
53666,417,7498
53667,861,4114
53668,183,6157
53669,548,2314
53670,311,1875
53671,758,4357
53672,819,5019
53673,541,9429
53674,103,4256
53675,681,8330
53676,578,9658
53677,855,3050
53678,802,5834
53679,354,2578
53680,210,6131
53681,631,1978
53682,101,9181
53683,772,4540
53684,322,9124
53685,238,2256
53686,363,1007
53687,272,2028
53688,684,1159
53689,506,4152
53690,446,2857
53691,579,3124
53692,663,1554
53693,935,4368
53694,386,6702
53695,554,2719
53696,204,1056
53697,348,1895
53698,601,9226
53699,156,8397
53700,812,7140
53701,805,4937
53702,871,4363
53703,221,1867
53704,412,9306
53705,448,3770
53706,603,1399
53707,156,7887
53708,384,7531
53709,231,6529
53710,951,2340
53711,549,1418
53712,730,2603
53713,245,7027
53714,694,1935
53715,158,5346
53716,738,2212
53717,974,1077
53718,581,8637
53719,884,3904
53720,591,5717
53721,750,4180
53722,757,6833
53723,158,2900
53724,342,1791
53725,455,4299
53726,818,4559
53727,158,6865
53728,803,1513
53729,158,9658
53730,268,8678
53731,192,3898
53732,349,8568
53733,843,5032
53734,173,7435
53735,135,5024
53736,851,2028
53737,854,6462
53738,441,8455
53739,926,5271
53740,975,4059
53741,382,4683
53742,233,9276
53743,449,5452
53744,999,6248
53745,964,2775
53746,192,7685
53747,460,5435
53748,832,5962
53749,561,2271
53750,554,1122
53751,858,5327
53752,843,6642
53753,454,1018
53754,949,5575
53755,253,9207
53756,745,6113
53757,345,6362
53758,505,2775
53759,927,1929
53760,954,7461
53761,404,9775
53762,392,6762
53763,412,1402
53764,502,2350
53765,731,6939
53766,494,4263
53767,644,1165
53768,881,1293
53769,336,7878
53770,567,1370
53771,255,4556
53772,254,6126
53773,719,2400
53774,749,5144
53775,191,4623
53776,905,4231
53777,965,6364
53778,743,3127
53779,470,6933
53780,542,6916
53781,589,1637
53782,269,9835
53783,751,6990
53784,582,9128
53785,895,7047
53786,159,8256
53787,646,1545
53788,161,2212
53789,850,9647
53790,381,5501
53791,483,8600
53792,405,9585
53793,466,9588
53794,553,1582
53795,945,7069
53796,924,5007
53797,380,4374
53798,860,7277
53799,136,1886
53800,735,7060
53801,299,2878
53802,490,9497
53803,823,2953
53804,139,6438
53805,785,7019
53806,277,9593
53807,464,6512
53808,738,2067
53809,784,9445
53810,947,4472
53811,311,3527
53812,540,8885
53813,351,2108
53814,703,1082
53815,798,1303
53816,783,2819
53817,471,6350
53818,483,8305
53819,774,2088
53820,823,9898
53821,707,9699
53822,845,2544
53823,237,2741
53824,727,3059
53825,529,7833
53826,907,8175
53827,773,4032
53828,672,9189
53829,824,8063
53830,459,7527
53831,918,1135
53832,417,6141
53833,168,3720
53834,183,4303
53835,778,7550
53836,960,5396
53837,555,2493
53838,585,8344
53839,572,9171
53840,998,4586
53841,461,8844
53842,602,2290
53843,541,1762
53844,525,2298
53845,111,2563
53846,992,8543
53847,458,7235
53848,270,2000
53849,897,4277
53850,130,5005
53851,440,2824
53852,913,6798
53853,810,4008
53854,564,9940
53855,809,5266
53856,672,7585
53857,407,8417
53858,571,9327
53859,353,4111
53860,884,2018
53861,718,6673
53862,796,3909
53863,648,7619
53864,281,8774
53865,412,6204
53866,797,8688
53867,865,4386
53868,362,3263
53869,270,2983
53870,579,4562
53871,392,5873
53872,605,4553
53873,495,9069
53874,419,8722
53875,823,3482
53876,674,4748
53877,377,8940
53878,370,5390
53879,954,3971
53880,159,5601
53881,409,3577
53882,752,6697
53883,898,7678
53884,333,4407
53885,494,5889
53886,981,7813
53887,531,6040
53888,999,4068
53889,928,6577
53890,231,2731
53891,388,2760
53892,878,6892
53893,440,3602
53894,757,8605
53895,428,2097
53896,552,6565
53897,539,2468
53898,425,8478
53899,734,7626
53900,734,1932
53901,882,2411
53902,997,8282
53903,840,9581
53904,560,7693
53905,744,8522
53906,858,9351
53907,609,5756
53908,185,4749
53909,937,9054
53910,968,3055
53911,627,4365
53912,305,9404
53913,796,6140
53914,901,4568
53915,456,6325
53916,723,8679
53917,192,8580
53918,592,6548
53919,460,9415
53920,489,9017
53921,461,8720
53922,453,1877
53923,494,3646
53924,698,4781
53925,708,5110
53926,858,3091
53927,799,5516
53928,352,2526
53929,396,2271
53930,810,2483
53931,426,3414
53932,276,2684
53933,408,5065
53934,946,5135
53935,473,5244
53936,811,6678
53937,424,4459
53938,804,6750
53939,684,2990
53940,422,5777
53941,969,4940
53942,733,8778
53943,982,6279
53944,461,6532
53945,210,4649
53946,375,3256
53947,384,9554
53948,277,8668
53949,929,5770
53950,206,6500
53951,677,6917
53952,521,8168
53953,222,9482
53954,404,6196
53955,478,2401
53956,201,3979
53957,514,7436
53958,866,4484
53959,220,4061
53960,785,8886
53961,154,1893
53962,115,1267
53963,420,3148
53964,981,8143
53965,911,2562
53966,253,4083
53967,647,9026
53968,750,9005
53969,157,8735
53970,259,3726
53971,286,1789
53972,647,3691
53973,323,1598
53974,640,3900
53975,132,2894
53976,558,6563
53977,261,7755
53978,328,3080
53979,715,7573
53980,798,4284
53981,307,7091
53982,101,7064
53983,740,1153
53984,228,4262
53985,520,9117
53986,200,1496
53987,358,7297
53988,674,4550
53989,432,8340
53990,966,1655
53991,119,8468
53992,337,1949
53993,508,4820
53994,858,9794
53995,173,3925
53996,694,3659
53997,571,9976
53998,747,5581
53999,733,8260
54000,732,7709
54001,107,6874
54002,853,3885
54003,382,6607
54004,749,8406
54005,808,1701
54006,1000,8446
54007,915,6059
54008,474,5455
54009,754,3532
54010,794,3491
54011,391,9209
54012,345,7935
54013,407,8768
54014,301,2088
54015,188,5862
54016,787,7249
54017,460,4947
54018,745,5854
54019,245,3321
54020,578,4616
54021,538,1077
54022,533,7386
54023,396,2550
54024,888,6002
54025,283,1211
54026,730,4240
54027,738,1926
54028,406,7747
54029,306,8991
54030,954,3832
54031,240,3255
54032,767,1858
54033,107,2422
54034,618,7347
54035,177,5253
54036,888,2813
54037,396,3218
54038,525,3519
54039,464,7257
54040,951,8115
54041,277,6925
54042,111,9622
54043,213,6113
54044,136,8981
54045,889,5334
54046,673,5744
54047,602,2076
54048,907,1085
54049,784,3066
54050,108,3547
54051,973,2523
54052,342,1626
54053,653,4056
54054,872,3732
54055,953,1948
54056,972,9774
54057,511,7780
54058,140,9496
54059,409,2814
54060,199,2494
54061,568,6852
54062,518,9114
54063,547,8363
54064,946,5781
54065,269,8457
54066,595,6281
54067,410,6893
54068,331,7124
54069,183,3432
54070,997,8198
54071,437,4893
54072,984,3730
54073,667,2126
54074,890,3782
54075,676,5744
54076,293,6007
54077,776,7041
54078,604,5009
54079,238,6472
54080,557,6202
54081,402,6088
54082,421,5935
54083,750,9122
54084,334,5596
54085,672,4178
54086,335,1333
54087,289,4759
54088,592,8650
54089,835,5389
54090,298,3746
54091,219,6963
54092,636,6564
54093,474,8300
54094,547,1571
54095,695,9608
54096,122,4195
54097,633,1865
54098,895,3914
54099,951,2594
54100,883,8519
54101,596,1293
54102,110,2054
54103,965,9168
54104,267,2484
54105,321,7052
54106,808,8732
54107,988,5269
54108,673,7525
54109,160,2684
54110,773,3592
54111,198,1613
54112,317,8093
54113,946,4966
54114,195,6218
54115,112,8910
54116,478,3932
54117,566,9936
54118,205,6780
54119,951,4356
54120,226,3592
54121,673,1584
54122,980,5597
54123,622,1885
54124,660,3962
54125,367,2817
54126,503,5370
54127,281,5782
54128,547,4813
54129,635,5532
54130,707,5812
54131,920,5765
54132,499,9668
54133,318,2275
54134,714,1820
54135,811,9609
54136,976,8098
54137,349,2960
54138,456,4800
54139,757,7250
54140,518,8504
54141,447,7818
54142,126,8196
54143,829,4431
54144,702,1841
54145,663,3666
54146,954,4892
54147,335,6998
54148,850,5179
54149,547,1363
54150,334,5464
54151,242,7014
54152,407,3899
54153,659,4438
54154,704,4379
54155,178,5643
54156,746,7605
54157,660,9848
54158,148,3320
54159,425,1289
54160,492,3851
54161,822,3014
54162,153,1517
54163,102,7264
54164,758,7664
54165,707,6821
54166,395,7704
54167,575,2389
54168,249,7658
54169,305,1854
54170,228,9607
54171,781,8140
54172,358,1844
54173,134,7845
54174,644,7755
54175,836,6592
54176,882,3046
54177,492,4644
54178,271,9637
54179,845,8395
54180,409,8376
54181,378,5631
54182,961,1576
54183,988,9584
54184,169,5059
54185,226,4866
54186,899,7723
54187,369,7686
54188,808,3036
54189,549,2670
54190,198,5886
54191,795,4767
54192,307,6109
54193,846,4342
54194,152,4201
54195,400,9756
54196,414,6178
54197,265,6972
54198,956,4471
54199,158,2788
54200,885,9704
54201,452,3421
54202,971,2600
54203,233,9572
54204,629,4842
54205,427,2503
54206,408,2626
54207,718,7714
54208,983,2978
54209,611,1650
54210,179,2644
54211,600,7603
54212,135,2856
54213,397,8466
54214,939,3184
54215,609,1730
54216,964,2586
54217,195,3264
54218,548,3273
54219,339,8161
54220,144,7803
54221,304,4099
54222,659,1393
54223,176,3632
54224,558,1650
54225,183,5692
54226,964,8584
54227,340,1165
54228,329,3923
54229,930,5874
54230,142,3346
54231,806,5675
54232,990,7164
54233,178,4648
54234,445,7441
54235,633,9524
54236,832,1907
54237,436,3730
54238,995,7332
54239,566,2300
54240,845,6063
54241,358,8745
54242,303,8748
54243,324,6875
54244,907,9007
54245,174,7015
54246,889,7995
54247,150,8037
54248,802,5515
54249,778,3814
54250,124,3666
54251,176,2015
54252,176,8089
54253,308,1507
54254,912,4853
54255,792,9219
54256,624,5270
54257,939,2435
54258,392,3949
54259,245,7693
54260,207,2372
54261,309,5683
54262,538,4081
54263,308,4868
54264,918,8246
54265,743,6756
54266,437,4962
54267,422,8719
54268,480,4796
54269,650,3776
54270,354,1102
54271,146,7785
54272,883,3467
54273,153,6901
54274,608,2120
54275,119,5197
54276,455,6695
54277,172,4732
54278,921,6455
54279,971,6697
54280,361,9835
54281,956,9025
54282,593,5588
54283,790,1837
54284,765,8246
54285,826,8527
54286,362,4525
54287,870,5964
54288,574,5745
54289,857,9388
54290,330,5885
54291,179,2035
54292,402,6670
54293,822,7856
54294,224,8294
54295,173,2865
54296,667,2010
54297,686,2734
54298,985,9891
54299,391,6676
54300,152,7406
54301,330,3408
54302,471,8319
54303,341,5929
54304,246,9064
54305,281,5229
54306,539,7955
54307,627,7077
54308,612,7001
54309,853,6815
54310,474,3570
54311,349,2019
54312,625,6361
54313,199,9740
54314,908,1609
54315,515,5419
54316,912,5092
54317,572,2173
54318,490,6522
54319,371,1286
54320,814,2000
54321,456,9615
54322,497,4332
54323,503,8226
54324,546,3442
54325,780,1141
54326,881,1749
54327,985,5029
54328,763,5677
54329,652,1663
54330,300,8168
54331,520,4716
54332,524,3796
54333,644,4643
54334,315,8610
54335,732,5705
54336,221,9734
54337,962,6510
54338,312,3735
54339,622,1640
54340,504,5847
54341,735,7970
54342,838,3185
54343,609,6986
54344,343,9784
54345,308,1542
54346,305,6812
54347,262,3341
54348,518,6153
54349,848,2757
54350,699,9865
54351,733,3253
54352,788,6101
54353,110,7505
54354,651,7829
54355,205,2647
54356,271,6130
54357,155,9975
54358,752,5390
54359,433,6735
54360,825,4057
54361,484,4513
54362,985,1044
54363,737,9656
54364,442,5757
54365,505,4245
54366,551,2350
54367,614,2204
54368,937,2035
54369,368,9753
54370,955,8636
54371,394,9745
54372,395,8490
54373,419,2784
54374,849,9864
54375,854,8384
54376,125,8676
54377,857,4106
54378,547,2728
54379,221,3433
54380,503,2600
54381,230,1829
54382,866,4936
54383,838,6423
54384,913,2957
54385,838,6015
54386,430,5711
54387,882,9062
54388,858,2734
54389,167,9706
54390,100,5262
54391,798,6751
54392,594,4869
54393,453,9163
54394,943,1074
54395,664,4370
54396,181,4337
54397,277,2509
54398,232,9710
54399,157,7844
54400,665,1037
54401,108,6769
54402,874,1911
54403,251,2431
54404,967,9057
54405,168,6718
54406,974,8902
54407,387,1852
54408,419,2673
54409,729,3447
54410,974,7801
54411,797,7059
54412,973,9726
54413,764,9908
54414,714,3585
54415,832,4527
54416,917,9927
54417,544,3901
54418,926,1093
54419,623,7772
54420,630,7793
54421,921,5914
54422,247,4367
54423,237,7502
54424,545,4596
54425,842,8508
54426,297,1038
54427,528,3496
54428,170,3155
54429,920,1597
54430,973,2800
54431,746,2258
54432,846,3686
54433,969,6445
54434,621,8826
54435,527,9119
54436,173,2784
54437,900,6195
54438,602,9932
54439,902,1483
54440,411,2271
54441,981,1011
54442,359,4193
54443,716,2445
54444,625,2235
54445,359,6627
54446,232,2433
54447,983,5751
54448,679,3334
54449,655,7911
54450,334,9675
54451,317,1506
54452,757,6215
54453,238,2901
54454,152,6135
54455,446,5833
54456,595,9282
54457,322,3754
54458,627,5388
54459,386,2568
54460,480,3657
54461,617,8796
54462,291,9564
54463,529,6476
54464,319,7272
54465,742,8958
54466,969,5822
54467,159,5045
54468,172,4482
54469,597,9045
54470,576,7649
54471,204,2962
54472,151,7127
54473,992,9488
54474,303,8613
54475,201,9750
54476,847,2209
54477,983,4165
54478,590,7758
54479,435,6218
54480,463,2639
54481,968,1665
54482,734,8442
54483,853,6280
54484,855,8289
54485,670,4262
54486,637,6676
54487,153,3761
54488,604,3281
54489,324,9361
54490,476,6430
54491,671,6198
54492,174,4330
54493,977,7746
54494,754,9990
54495,162,3485
54496,771,8768
54497,620,6881
54498,337,8099
54499,697,4747
54500,592,2527
54501,267,9910
54502,636,8020
54503,979,1750
54504,822,9998
54505,327,1544
54506,172,3358
54507,676,9014
54508,500,7707
54509,916,5897
54510,349,3177
54511,514,3403
54512,143,4824
54513,181,9625
54514,789,9607
54515,460,2057
54516,930,8824
54517,787,5880
54518,474,5782
54519,295,8541
54520,488,7700
54521,224,8684
54522,164,2861
54523,800,3999
54524,540,8816
54525,266,2245
54526,273,5458
54527,773,9476
54528,911,9404
54529,240,8927
54530,459,5106
54531,716,7194
54532,364,9461
54533,762,7001
54534,567,3000
54535,514,3903
54536,389,1049
54537,764,1342
54538,723,9816
54539,203,5455
54540,609,8350
54541,405,4558
54542,933,1873
54543,340,9894
54544,535,1679
54545,609,1399
54546,964,3925
54547,234,8595
54548,820,9402
54549,724,5123
54550,949,4881
54551,695,3132
54552,309,1499
54553,157,1139
54554,921,4351
54555,271,7991
54556,874,6750
54557,866,3822
54558,983,7996
54559,628,5039
54560,812,7017
54561,100,3426
54562,306,2606
54563,913,7923
54564,453,1091
54565,314,4157
54566,925,6067
54567,432,1920
54568,604,5423
54569,912,4576
54570,921,8318
54571,126,6504
54572,185,6876
54573,674,9274
54574,623,4324
54575,984,3873
54576,737,7283
54577,655,5349
54578,356,5460
54579,900,4420
54580,579,2721
54581,208,9738
54582,618,7172
54583,201,3055
54584,654,3440
54585,990,1578
54586,773,2757
54587,259,5483
54588,986,2687
54589,736,3205
54590,547,2030
54591,432,3908
54592,593,8988
54593,838,1664
54594,482,5281
54595,396,1097
54596,164,1966
54597,790,7725
54598,531,2878
54599,657,5380
54600,957,5654
54601,748,5710
54602,789,9638
54603,703,9386
54604,358,2120
54605,848,8934
54606,172,6270
54607,614,3840
54608,161,2238
54609,781,9850
54610,136,8748
54611,770,7801
54612,365,4515
54613,112,8652
54614,986,7961
54615,718,2705
54616,226,1612
54617,502,1843
54618,414,9529
54619,791,4545
54620,101,5140
54621,954,2901
54622,573,9283
54623,269,8097
54624,331,5869
54625,726,1782
54626,842,1094
54627,921,7992
54628,930,2232
54629,218,7030
54630,398,6067
54631,892,1578
54632,535,4139
54633,534,9857
54634,776,4454
54635,138,9284
54636,267,1878
54637,602,4294
54638,748,4080
54639,515,4463
54640,241,4942
54641,923,1437
54642,154,3155
54643,687,6278
54644,980,7907
54645,137,7553
54646,246,9211
54647,517,3025
54648,244,4587
54649,406,4965
54650,450,2595
54651,544,7699
54652,371,5695
54653,388,9131
54654,143,6941
54655,923,9455
54656,411,2797
54657,130,6883
54658,485,4986
54659,911,2894
54660,185,6825
54661,899,4007
54662,381,6679
54663,163,5391
54664,820,1139
54665,568,5123
54666,633,8882
54667,782,7204
54668,714,6715
54669,339,2658
54670,128,4891
54671,879,7611
54672,264,1261
54673,263,4086
54674,317,2994
54675,606,4114
54676,580,1629
54677,255,7002
54678,376,3847
54679,824,1155
54680,975,4888
54681,528,8103
54682,336,3940
54683,220,3264
54684,436,1232
54685,682,3585
54686,609,8895
54687,266,1843
54688,465,4048
54689,463,9309
54690,454,3217
54691,171,2589
54692,812,6081
54693,328,6109
54694,540,1324
54695,973,9522
54696,219,8571
54697,487,1951
54698,740,8376
54699,981,9146
54700,890,4119
54701,397,2877
54702,345,9604
54703,572,8953
54704,452,6700
54705,487,1538
54706,616,7639
54707,629,6577
54708,224,9785
54709,506,4615
54710,952,4686
54711,143,6580
54712,914,1898
54713,507,6609
54714,653,3379
54715,445,8749
54716,197,5626
54717,326,2695
54718,226,7760
54719,239,5635
54720,767,6495
54721,228,9440
54722,519,5685
54723,867,7386
54724,837,8361
54725,883,7092
54726,909,8137
54727,771,3492
54728,447,2334
54729,664,9729
54730,332,1273
54731,993,1802
54732,472,6603
54733,956,8559
54734,793,7481
54735,654,4652
54736,431,1750
54737,801,1127
54738,569,1891
54739,679,2091
54740,434,7786
54741,744,2013
54742,938,2558
54743,805,9415
54744,485,5093
54745,592,8860
54746,195,9485
54747,724,7465
54748,490,7695
54749,346,5630
54750,984,8622
54751,848,2041
54752,593,3529
54753,557,1139
54754,773,8523
54755,435,7532
54756,583,9939
54757,667,6009
54758,455,6404
54759,455,9481
54760,738,7440
54761,206,7613
54762,146,3550
54763,335,7589
54764,802,9818
54765,513,9006
54766,860,2739
54767,824,4755
54768,702,9519
54769,946,9942
54770,120,9000
54771,321,6973
54772,413,1528
54773,875,2370
54774,790,9369
54775,135,1736
54776,963,8550
54777,749,2473
54778,593,6837
54779,810,8891
54780,753,2432
54781,640,1953
54782,786,1543
54783,127,1039
54784,976,4935
54785,161,6530
54786,984,1294
54787,935,7876
54788,327,8783
54789,669,7897
54790,114,2249
54791,421,2768
54792,752,8899
54793,696,9661
54794,690,7602
54795,184,4338
54796,983,4850
54797,321,8544
54798,350,6337
54799,503,4616
54800,973,6375
54801,433,8454
54802,588,2926
54803,230,5688
54804,712,3866
54805,491,9010
54806,265,2263
54807,140,3976
54808,816,4245
54809,904,4769
54810,784,1573
54811,178,1402
54812,102,4834
54813,896,6310
54814,363,7060
54815,725,8417
54816,467,6382
54817,207,5441
54818,116,6463
54819,587,7409
54820,775,5043
54821,664,9340
54822,675,8771
54823,892,9326
54824,166,8465
54825,338,8088
